,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
1303,tensor(0.1029),tensor(0.6400),tensor(0.0559),tensor(0.0841),tensor(0.5417),tensor(0.0456),tensor(0.0900),tensor(0.5600),tensor(0.0490),tensor(0.0900),tensor(0.5600),tensor(0.0490)
1304,tensor(0.4409),tensor(0.7736),tensor(0.3083),tensor(0.4130),tensor(0.7308),tensor(0.2879),tensor(0.4409),tensor(0.7736),tensor(0.3083),tensor(0.4409),tensor(0.7736),tensor(0.3083)
1305,tensor(0.5111),tensor(1.),tensor(0.3433),tensor(0.4944),tensor(0.9778),tensor(0.3308),tensor(0.3444),tensor(0.6739),tensor(0.2313),tensor(0.3444),tensor(0.6739),tensor(0.2313)
1306,tensor(0.1796),tensor(0.9375),tensor(0.0993),tensor(0.1683),tensor(0.8936),tensor(0.0929),tensor(0.1796),tensor(0.9375),tensor(0.0993),tensor(0.1796),tensor(0.9375),tensor(0.0993)
1307,tensor(0.2874),tensor(0.4444),tensor(0.2124),tensor(0.2061),tensor(0.3208),tensor(0.1518),tensor(0.2036),tensor(0.3148),tensor(0.1504),tensor(0.2515),tensor(0.3889),tensor(0.1858)
1308,tensor(0.8090),tensor(1.),tensor(0.6792),tensor(0.7955),tensor(0.9859),tensor(0.6667),tensor(0.5618),tensor(0.6944),tensor(0.4717),tensor(0.8090),tensor(1.),tensor(0.6792)
1309,tensor(0.2619),tensor(1.),tensor(0.1507),tensor(0.2480),tensor(0.9688),tensor(0.1422),tensor(0.1508),tensor(0.5758),tensor(0.0868),tensor(0.2619),tensor(1.),tensor(0.1507)
1310,tensor(0.3718),tensor(0.6744),tensor(0.2566),tensor(0.2727),tensor(0.5000),tensor(0.1875),tensor(0.3462),tensor(0.6279),tensor(0.2389),tensor(0.3462),tensor(0.6279),tensor(0.2389)
1311,tensor(0.3293),tensor(0.7297),tensor(0.2126),tensor(0.2963),tensor(0.6667),tensor(0.1905),tensor(0.3049),tensor(0.6757),tensor(0.1969),tensor(0.3049),tensor(0.6757),tensor(0.1969)
1312,tensor(0.2258),tensor(0.6222),tensor(0.1379),tensor(0.1463),tensor(0.4091),tensor(0.0891),tensor(0.1613),tensor(0.4444),tensor(0.0985),tensor(0.1613),tensor(0.4444),tensor(0.0985)
1313,tensor(0.2800),tensor(0.3889),tensor(0.2188),tensor(0.0135),tensor(0.0189),tensor(0.0105),tensor(0.1467),tensor(0.2037),tensor(0.1146),tensor(0.1467),tensor(0.2037),tensor(0.1146)
1314,tensor(0.1800),tensor(0.1957),tensor(0.1667),tensor(0.),tensor(0.),tensor(0.),tensor(0.1200),tensor(0.1304),tensor(0.1111),tensor(0.1200),tensor(0.1304),tensor(0.1111)
1315,tensor(0.2667),tensor(1.),tensor(0.1538),tensor(0.2601),tensor(1.),tensor(0.1495),tensor(0.2667),tensor(1.),tensor(0.1538),tensor(0.2667),tensor(1.),tensor(0.1538)
1316,tensor(0.3206),tensor(0.7000),tensor(0.2079),tensor(0.2481),tensor(0.5517),tensor(0.1600),tensor(0.2901),tensor(0.6333),tensor(0.1881),tensor(0.3206),tensor(0.7000),tensor(0.2079)
1317,tensor(0.3167),tensor(0.6129),tensor(0.2135),tensor(0.2881),tensor(0.5667),tensor(0.1932),tensor(0.3000),tensor(0.5806),tensor(0.2022),tensor(0.3167),tensor(0.6129),tensor(0.2135)
1318,tensor(0.5041),tensor(0.5741),tensor(0.4493),tensor(0.4793),tensor(0.5472),tensor(0.4265),tensor(0.5041),tensor(0.5741),tensor(0.4493),tensor(0.5041),tensor(0.5741),tensor(0.4493)
1319,tensor(0.7872),tensor(1.),tensor(0.6491),tensor(0.7609),tensor(0.9722),tensor(0.6250),tensor(0.4043),tensor(0.5135),tensor(0.3333),tensor(0.4043),tensor(0.5135),tensor(0.3333)
1320,tensor(0.4921),tensor(0.7015),tensor(0.3790),tensor(0.3915),tensor(0.5606),tensor(0.3008),tensor(0.4293),tensor(0.6119),tensor(0.3306),tensor(0.4607),tensor(0.6567),tensor(0.3548)
1321,tensor(0.2342),tensor(0.7027),tensor(0.1405),tensor(0.1909),tensor(0.5833),tensor(0.1141),tensor(0.1892),tensor(0.5676),tensor(0.1135),tensor(0.1892),tensor(0.5676),tensor(0.1135)
1322,tensor(0.2353),tensor(0.5517),tensor(0.1495),tensor(0.1493),tensor(0.3571),tensor(0.0943),tensor(0.2206),tensor(0.5172),tensor(0.1402),tensor(0.2206),tensor(0.5172),tensor(0.1402)
1323,tensor(0.5926),tensor(0.9302),tensor(0.4348),tensor(0.5263),tensor(0.8333),tensor(0.3846),tensor(0.5481),tensor(0.8605),tensor(0.4022),tensor(0.5778),tensor(0.9070),tensor(0.4239)
1324,tensor(0.3944),tensor(0.6364),tensor(0.2857),tensor(0.3000),tensor(0.4884),tensor(0.2165),tensor(0.2958),tensor(0.4773),tensor(0.2143),tensor(0.3662),tensor(0.5909),tensor(0.2653)
1325,tensor(0.1693),tensor(0.3200),tensor(0.1151),tensor(0.0321),tensor(0.0612),tensor(0.0217),tensor(0.1058),tensor(0.2000),tensor(0.0719),tensor(0.1481),tensor(0.2800),tensor(0.1007)
1326,tensor(0.1633),tensor(0.3846),tensor(0.1036),tensor(0.0082),tensor(0.0196),tensor(0.0052),tensor(0.0898),tensor(0.2115),tensor(0.0570),tensor(0.1224),tensor(0.2885),tensor(0.0777)
1327,tensor(0.2542),tensor(0.3488),tensor(0.2000),tensor(0.),tensor(0.),tensor(0.),tensor(0.1017),tensor(0.1395),tensor(0.0800),tensor(0.1017),tensor(0.1395),tensor(0.0800)
1328,tensor(0.0455),tensor(0.1364),tensor(0.0273),tensor(0.),tensor(0.),tensor(0.),tensor(0.0455),tensor(0.1364),tensor(0.0273),tensor(0.0303),tensor(0.0909),tensor(0.0182)
1329,tensor(0.3724),tensor(0.7500),tensor(0.2477),tensor(0.3357),tensor(0.6857),tensor(0.2222),tensor(0.3310),tensor(0.6667),tensor(0.2202),tensor(0.3310),tensor(0.6667),tensor(0.2202)
1330,tensor(0.3195),tensor(0.6750),tensor(0.2093),tensor(0.2515),tensor(0.5385),tensor(0.1641),tensor(0.2840),tensor(0.6000),tensor(0.1860),tensor(0.2840),tensor(0.6000),tensor(0.1860)
1331,tensor(0.1481),tensor(0.1951),tensor(0.1194),tensor(0.),tensor(0.),tensor(0.),tensor(0.1111),tensor(0.1463),tensor(0.0896),tensor(0.1111),tensor(0.1463),tensor(0.0896)
1332,tensor(0.3944),tensor(0.6364),tensor(0.2857),tensor(0.3000),tensor(0.4884),tensor(0.2165),tensor(0.2958),tensor(0.4773),tensor(0.2143),tensor(0.3662),tensor(0.5909),tensor(0.2653)
1333,tensor(0.5729),tensor(1.),tensor(0.4015),tensor(0.5684),tensor(1.),tensor(0.3971),tensor(0.5729),tensor(1.),tensor(0.4015),tensor(0.5729),tensor(1.),tensor(0.4015)
1334,tensor(0.2239),tensor(0.6250),tensor(0.1364),tensor(0.1818),tensor(0.5217),tensor(0.1101),tensor(0.2239),tensor(0.6250),tensor(0.1364),tensor(0.2239),tensor(0.6250),tensor(0.1364)
1335,tensor(0.2222),tensor(0.8667),tensor(0.1275),tensor(0.1897),tensor(0.7586),tensor(0.1084),tensor(0.2137),tensor(0.8333),tensor(0.1225),tensor(0.2222),tensor(0.8667),tensor(0.1275)
1336,tensor(0.4969),tensor(0.4762),tensor(0.5195),tensor(0.4277),tensor(0.4096),tensor(0.4474),tensor(0.4348),tensor(0.4167),tensor(0.4545),tensor(0.4596),tensor(0.4405),tensor(0.4805)
1337,tensor(0.2094),tensor(0.4444),tensor(0.1370),tensor(0.0423),tensor(0.0909),tensor(0.0276),tensor(0.1257),tensor(0.2667),tensor(0.0822),tensor(0.1675),tensor(0.3556),tensor(0.1096)
1338,tensor(0.1440),tensor(0.2727),tensor(0.0978),tensor(0.),tensor(0.),tensor(0.),tensor(0.1120),tensor(0.2121),tensor(0.0761),tensor(0.1120),tensor(0.2121),tensor(0.0761)
1339,tensor(0.5106),tensor(0.7500),tensor(0.3871),tensor(0.4029),tensor(0.5957),tensor(0.3043),tensor(0.4113),tensor(0.6042),tensor(0.3118),tensor(0.4113),tensor(0.6042),tensor(0.3118)
1340,tensor(0.4372),tensor(0.8163),tensor(0.2985),tensor(0.3204),tensor(0.6042),tensor(0.2180),tensor(0.3825),tensor(0.7143),tensor(0.2612),tensor(0.4153),tensor(0.7755),tensor(0.2836)
1341,tensor(0.0619),tensor(0.1500),tensor(0.0390),tensor(0.),tensor(0.),tensor(0.),tensor(0.0412),tensor(0.1000),tensor(0.0260),tensor(0.0412),tensor(0.1000),tensor(0.0260)
1342,tensor(0.2595),tensor(1.),tensor(0.1491),tensor(0.2506),tensor(0.9800),tensor(0.1437),tensor(0.2595),tensor(1.),tensor(0.1491),tensor(0.2595),tensor(1.),tensor(0.1491)
1343,tensor(0.4324),tensor(0.6857),tensor(0.3158),tensor(0.3119),tensor(0.5000),tensor(0.2267),tensor(0.4144),tensor(0.6571),tensor(0.3026),tensor(0.4144),tensor(0.6571),tensor(0.3026)
1344,tensor(0.3597),tensor(0.5556),tensor(0.2660),tensor(0.2482),tensor(0.3864),tensor(0.1828),tensor(0.3165),tensor(0.4889),tensor(0.2340),tensor(0.3309),tensor(0.5111),tensor(0.2447)
1345,tensor(0.3503),tensor(0.7561),tensor(0.2279),tensor(0.2400),tensor(0.5250),tensor(0.1556),tensor(0.2712),tensor(0.5854),tensor(0.1765),tensor(0.2712),tensor(0.5854),tensor(0.1765)
1346,tensor(0.1014),tensor(0.8400),tensor(0.0540),tensor(0.0922),tensor(0.7917),tensor(0.0490),tensor(0.0966),tensor(0.8000),tensor(0.0514),tensor(0.1014),tensor(0.8400),tensor(0.0540)
1347,tensor(0.1437),tensor(0.3871),tensor(0.0882),tensor(0.),tensor(0.),tensor(0.),tensor(0.0838),tensor(0.2258),tensor(0.0515),tensor(0.1078),tensor(0.2903),tensor(0.0662)
1348,tensor(0.4225),tensor(0.6818),tensor(0.3061),tensor(0.3571),tensor(0.5814),tensor(0.2577),tensor(0.4225),tensor(0.6818),tensor(0.3061),tensor(0.4225),tensor(0.6818),tensor(0.3061)
1349,tensor(0.1006),tensor(0.3333),tensor(0.0593),tensor(0.),tensor(0.),tensor(0.),tensor(0.0629),tensor(0.2083),tensor(0.0370),tensor(0.0755),tensor(0.2500),tensor(0.0444)
1350,tensor(0.2271),tensor(0.6667),tensor(0.1368),tensor(0.1674),tensor(0.5000),tensor(0.1005),tensor(0.2096),tensor(0.6154),tensor(0.1263),tensor(0.2096),tensor(0.6154),tensor(0.1263)
1351,tensor(0.1774),tensor(0.3235),tensor(0.1222),tensor(0.0164),tensor(0.0303),tensor(0.0112),tensor(0.0806),tensor(0.1471),tensor(0.0556),tensor(0.0968),tensor(0.1765),tensor(0.0667)
1352,tensor(0.1513),tensor(1.),tensor(0.0818),tensor(0.1408),tensor(0.9615),tensor(0.0760),tensor(0.1176),tensor(0.7778),tensor(0.0636),tensor(0.1513),tensor(1.),tensor(0.0818)
1353,tensor(0.4667),tensor(0.7000),tensor(0.3500),tensor(0.3378),tensor(0.5102),tensor(0.2525),tensor(0.4133),tensor(0.6200),tensor(0.3100),tensor(0.4133),tensor(0.6200),tensor(0.3100)
1354,tensor(0.1805),tensor(0.6316),tensor(0.1053),tensor(0.1527),tensor(0.5556),tensor(0.0885),tensor(0.1654),tensor(0.5789),tensor(0.0965),tensor(0.1805),tensor(0.6316),tensor(0.1053)
1355,tensor(0.1162),tensor(0.5600),tensor(0.0648),tensor(0.0502),tensor(0.2500),tensor(0.0279),tensor(0.0996),tensor(0.4800),tensor(0.0556),tensor(0.0996),tensor(0.4800),tensor(0.0556)
1356,tensor(0.2968),tensor(0.6970),tensor(0.1885),tensor(0.2353),tensor(0.5625),tensor(0.1488),tensor(0.2323),tensor(0.5455),tensor(0.1475),tensor(0.2839),tensor(0.6667),tensor(0.1803)
1357,tensor(0.4278),tensor(1.),tensor(0.2721),tensor(0.4108),tensor(0.9744),tensor(0.2603),tensor(0.2888),tensor(0.6750),tensor(0.1837),tensor(0.2888),tensor(0.6750),tensor(0.1837)
1358,tensor(0.3750),tensor(0.5581),tensor(0.2824),tensor(0.3016),tensor(0.4524),tensor(0.2262),tensor(0.3281),tensor(0.4884),tensor(0.2471),tensor(0.3594),tensor(0.5349),tensor(0.2706)
1359,tensor(0.3646),tensor(0.6735),tensor(0.2500),tensor(0.2570),tensor(0.4792),tensor(0.1756),tensor(0.2983),tensor(0.5510),tensor(0.2045),tensor(0.2983),tensor(0.5510),tensor(0.2045)
1360,tensor(0.4299),tensor(0.9200),tensor(0.2805),tensor(0.4151),tensor(0.8980),tensor(0.2699),tensor(0.4299),tensor(0.9200),tensor(0.2805),tensor(0.4299),tensor(0.9200),tensor(0.2805)
1361,tensor(0.1894),tensor(0.6250),tensor(0.1116),tensor(0.0534),tensor(0.1795),tensor(0.0314),tensor(0.1212),tensor(0.4000),tensor(0.0714),tensor(0.1439),tensor(0.4750),tensor(0.0848)
1362,tensor(0.1341),tensor(0.2683),tensor(0.0894),tensor(0.),tensor(0.),tensor(0.),tensor(0.0854),tensor(0.1707),tensor(0.0569),tensor(0.0854),tensor(0.1707),tensor(0.0569)
1363,tensor(0.3662),tensor(1.),tensor(0.2241),tensor(0.3429),tensor(0.9600),tensor(0.2087),tensor(0.2958),tensor(0.8077),tensor(0.1810),tensor(0.2958),tensor(0.8077),tensor(0.1810)
1364,tensor(0.4717),tensor(0.6579),tensor(0.3676),tensor(0.4231),tensor(0.5946),tensor(0.3284),tensor(0.4340),tensor(0.6053),tensor(0.3382),tensor(0.4528),tensor(0.6316),tensor(0.3529)
1365,tensor(0.5077),tensor(0.7021),tensor(0.3976),tensor(0.4219),tensor(0.5870),tensor(0.3293),tensor(0.4615),tensor(0.6383),tensor(0.3614),tensor(0.4923),tensor(0.6809),tensor(0.3855)
1366,tensor(0.1548),tensor(0.5000),tensor(0.0915),tensor(0.0241),tensor(0.0800),tensor(0.0142),tensor(0.0952),tensor(0.3077),tensor(0.0563),tensor(0.1190),tensor(0.3846),tensor(0.0704)
1367,tensor(0.3457),tensor(0.7000),tensor(0.2295),tensor(0.2625),tensor(0.5385),tensor(0.1736),tensor(0.2963),tensor(0.6000),tensor(0.1967),tensor(0.3210),tensor(0.6500),tensor(0.2131)
1368,tensor(0.4844),tensor(0.6596),tensor(0.3827),tensor(0.3333),tensor(0.4565),tensor(0.2625),tensor(0.4375),tensor(0.5957),tensor(0.3457),tensor(0.4375),tensor(0.5957),tensor(0.3457)
1369,tensor(0.1733),tensor(0.8537),tensor(0.0964),tensor(0.1194),tensor(0.6000),tensor(0.0663),tensor(0.1485),tensor(0.7317),tensor(0.0826),tensor(0.1634),tensor(0.8049),tensor(0.0909)
1370,tensor(0.1509),tensor(1.),tensor(0.0816),tensor(0.1432),tensor(0.9714),tensor(0.0773),tensor(0.1509),tensor(1.),tensor(0.0816),tensor(0.1509),tensor(1.),tensor(0.0816)
1371,tensor(0.1941),tensor(0.6735),tensor(0.1134),tensor(0.1065),tensor(0.3750),tensor(0.0621),tensor(0.1000),tensor(0.3469),tensor(0.0584),tensor(0.1529),tensor(0.5306),tensor(0.0893)
1372,tensor(0.4318),tensor(1.),tensor(0.2754),tensor(0.4198),tensor(0.9821),tensor(0.2670),tensor(0.4318),tensor(1.),tensor(0.2754),tensor(0.4318),tensor(1.),tensor(0.2754)
1373,tensor(0.2941),tensor(0.9016),tensor(0.1757),tensor(0.2634),tensor(0.8167),tensor(0.1571),tensor(0.2032),tensor(0.6230),tensor(0.1214),tensor(0.2086),tensor(0.6393),tensor(0.1246)
1374,tensor(0.4296),tensor(0.6744),tensor(0.3152),tensor(0.3158),tensor(0.5000),tensor(0.2308),tensor(0.3704),tensor(0.5814),tensor(0.2717),tensor(0.3704),tensor(0.5814),tensor(0.2717)
1375,tensor(0.4485),tensor(1.),tensor(0.2891),tensor(0.4294),tensor(0.9722),tensor(0.2756),tensor(0.4485),tensor(1.),tensor(0.2891),tensor(0.4485),tensor(1.),tensor(0.2891)
1376,tensor(0.1705),tensor(0.3548),tensor(0.1122),tensor(0.0157),tensor(0.0333),tensor(0.0103),tensor(0.1085),tensor(0.2258),tensor(0.0714),tensor(0.1395),tensor(0.2903),tensor(0.0918)
1377,tensor(0.2791),tensor(0.8000),tensor(0.1690),tensor(0.2000),tensor(0.5862),tensor(0.1206),tensor(0.1977),tensor(0.5667),tensor(0.1197),tensor(0.2674),tensor(0.7667),tensor(0.1620)
1378,tensor(0.2931),tensor(1.),tensor(0.1717),tensor(0.2803),tensor(0.9672),tensor(0.1639),tensor(0.1655),tensor(0.5645),tensor(0.0970),tensor(0.2128),tensor(0.7258),tensor(0.1247)
1379,tensor(0.4496),tensor(0.6042),tensor(0.3580),tensor(0.3622),tensor(0.4894),tensor(0.2875),tensor(0.4186),tensor(0.5625),tensor(0.3333),tensor(0.4341),tensor(0.5833),tensor(0.3457)
1380,tensor(0.1395),tensor(1.),tensor(0.0750),tensor(0.1328),tensor(1.),tensor(0.0711),tensor(0.1163),tensor(0.8333),tensor(0.0625),tensor(0.0853),tensor(0.6111),tensor(0.0458)
1381,tensor(0.0306),tensor(0.3750),tensor(0.0160),tensor(0.0051),tensor(0.0667),tensor(0.0027),tensor(0.0204),tensor(0.2500),tensor(0.0106),tensor(0.0306),tensor(0.3750),tensor(0.0160)
1382,tensor(0.2333),tensor(0.7925),tensor(0.1368),tensor(0.1620),tensor(0.5577),tensor(0.0948),tensor(0.2056),tensor(0.6981),tensor(0.1205),tensor(0.2056),tensor(0.6981),tensor(0.1205)
1383,tensor(0.1399),tensor(0.2778),tensor(0.0935),tensor(0.0284),tensor(0.0571),tensor(0.0189),tensor(0.0839),tensor(0.1667),tensor(0.0561),tensor(0.0839),tensor(0.1667),tensor(0.0561)
1384,tensor(0.3392),tensor(0.9600),tensor(0.2060),tensor(0.3132),tensor(0.8980),tensor(0.1897),tensor(0.2332),tensor(0.6600),tensor(0.1416),tensor(0.2332),tensor(0.6600),tensor(0.1416)
1385,tensor(0.2745),tensor(0.4375),tensor(0.2000),tensor(0.1800),tensor(0.2903),tensor(0.1304),tensor(0.2745),tensor(0.4375),tensor(0.2000),tensor(0.2745),tensor(0.4375),tensor(0.2000)
1386,tensor(0.3200),tensor(0.5714),tensor(0.2222),tensor(0.2857),tensor(0.5185),tensor(0.1972),tensor(0.3200),tensor(0.5714),tensor(0.2222),tensor(0.3200),tensor(0.5714),tensor(0.2222)
1387,tensor(0.2066),tensor(0.4375),tensor(0.1353),tensor(0.0372),tensor(0.0794),tensor(0.0243),tensor(0.1402),tensor(0.2969),tensor(0.0918),tensor(0.1402),tensor(0.2969),tensor(0.0918)
1388,tensor(0.4503),tensor(0.5312),tensor(0.3908),tensor(0.2953),tensor(0.3492),tensor(0.2558),tensor(0.3576),tensor(0.4219),tensor(0.3103),tensor(0.3444),tensor(0.4062),tensor(0.2989)
1389,tensor(0.5000),tensor(0.5263),tensor(0.4762),tensor(0.4576),tensor(0.4821),tensor(0.4355),tensor(0.5000),tensor(0.5263),tensor(0.4762),tensor(0.5000),tensor(0.5263),tensor(0.4762)
1390,tensor(0.4615),tensor(0.6346),tensor(0.3626),tensor(0.3546),tensor(0.4902),tensor(0.2778),tensor(0.3497),tensor(0.4808),tensor(0.2747),tensor(0.4196),tensor(0.5769),tensor(0.3297)
1391,tensor(0.3146),tensor(0.5600),tensor(0.2188),tensor(0.2727),tensor(0.4898),tensor(0.1890),tensor(0.3146),tensor(0.5600),tensor(0.2188),tensor(0.3146),tensor(0.5600),tensor(0.2188)
1392,tensor(0.3051),tensor(0.6207),tensor(0.2022),tensor(0.2241),tensor(0.4643),tensor(0.1477),tensor(0.2542),tensor(0.5172),tensor(0.1685),tensor(0.2542),tensor(0.5172),tensor(0.1685)
1393,tensor(0.5200),tensor(1.),tensor(0.3514),tensor(0.5051),tensor(0.9804),tensor(0.3401),tensor(0.3000),tensor(0.5769),tensor(0.2027),tensor(0.5200),tensor(1.),tensor(0.3514)
1394,tensor(0.3347),tensor(0.8750),tensor(0.2069),tensor(0.2570),tensor(0.6809),tensor(0.1584),tensor(0.2470),tensor(0.6458),tensor(0.1527),tensor(0.3108),tensor(0.8125),tensor(0.1921)
1395,tensor(0.4340),tensor(0.5610),tensor(0.3538),tensor(0.3077),tensor(0.4000),tensor(0.2500),tensor(0.3208),tensor(0.4146),tensor(0.2615),tensor(0.3962),tensor(0.5122),tensor(0.3231)
1396,tensor(0.4717),tensor(0.6579),tensor(0.3676),tensor(0.4231),tensor(0.5946),tensor(0.3284),tensor(0.4340),tensor(0.6053),tensor(0.3382),tensor(0.4528),tensor(0.6316),tensor(0.3529)
1397,tensor(0.1111),tensor(0.2381),tensor(0.0725),tensor(0.),tensor(0.),tensor(0.),tensor(0.1111),tensor(0.2381),tensor(0.0725),tensor(0.0889),tensor(0.1905),tensor(0.0580)
1398,tensor(0.3030),tensor(0.5263),tensor(0.2128),tensor(0.1692),tensor(0.2973),tensor(0.1183),tensor(0.2424),tensor(0.4211),tensor(0.1702),tensor(0.2879),tensor(0.5000),tensor(0.2021)
1399,tensor(0.5906),tensor(0.7458),tensor(0.4889),tensor(0.5170),tensor(0.6552),tensor(0.4270),tensor(0.5503),tensor(0.6949),tensor(0.4556),tensor(0.5638),tensor(0.7119),tensor(0.4667)
1400,tensor(0.1894),tensor(0.6250),tensor(0.1116),tensor(0.0534),tensor(0.1795),tensor(0.0314),tensor(0.1212),tensor(0.4000),tensor(0.0714),tensor(0.1439),tensor(0.4750),tensor(0.0848)
1401,tensor(0.3980),tensor(0.7222),tensor(0.2746),tensor(0.3196),tensor(0.5849),tensor(0.2199),tensor(0.3571),tensor(0.6481),tensor(0.2465),tensor(0.3776),tensor(0.6852),tensor(0.2606)
1402,tensor(0.4134),tensor(1.),tensor(0.2606),tensor(0.3955),tensor(0.9722),tensor(0.2482),tensor(0.2793),tensor(0.6757),tensor(0.1761),tensor(0.4134),tensor(1.),tensor(0.2606)
1403,tensor(0.2295),tensor(0.4375),tensor(0.1556),tensor(0.0331),tensor(0.0638),tensor(0.0224),tensor(0.1530),tensor(0.2917),tensor(0.1037),tensor(0.1530),tensor(0.2917),tensor(0.1037)
1404,tensor(0.4505),tensor(1.),tensor(0.2907),tensor(0.4220),tensor(0.9583),tensor(0.2706),tensor(0.3063),tensor(0.6800),tensor(0.1977),tensor(0.4505),tensor(1.),tensor(0.2907)
1405,tensor(0.1182),tensor(0.6486),tensor(0.0650),tensor(0.0644),tensor(0.3611),tensor(0.0353),tensor(0.0936),tensor(0.5135),tensor(0.0515),tensor(0.1133),tensor(0.6216),tensor(0.0623)
1406,tensor(0.1857),tensor(0.3095),tensor(0.1327),tensor(0.),tensor(0.),tensor(0.),tensor(0.0714),tensor(0.1190),tensor(0.0510),tensor(0.1571),tensor(0.2619),tensor(0.1122)
1407,tensor(0.2027),tensor(1.),tensor(0.1128),tensor(0.1905),tensor(0.9655),tensor(0.1057),tensor(0.2027),tensor(1.),tensor(0.1128),tensor(0.2027),tensor(1.),tensor(0.1128)
1408,tensor(0.5202),tensor(1.),tensor(0.3516),tensor(0.5029),tensor(0.9773),tensor(0.3386),tensor(0.3121),tensor(0.6000),tensor(0.2109),tensor(0.5202),tensor(1.),tensor(0.3516)
1409,tensor(0.0703),tensor(0.4286),tensor(0.0383),tensor(0.),tensor(0.),tensor(0.),tensor(0.0391),tensor(0.2381),tensor(0.0213),tensor(0.0469),tensor(0.2857),tensor(0.0255)
1410,tensor(0.5500),tensor(0.6600),tensor(0.4714),tensor(0.4576),tensor(0.5510),tensor(0.3913),tensor(0.5000),tensor(0.6000),tensor(0.4286),tensor(0.5167),tensor(0.6200),tensor(0.4429)
1411,tensor(0.3538),tensor(0.7931),tensor(0.2277),tensor(0.2812),tensor(0.6429),tensor(0.1800),tensor(0.3077),tensor(0.6897),tensor(0.1980),tensor(0.3385),tensor(0.7586),tensor(0.2178)
1412,tensor(0.2212),tensor(0.4167),tensor(0.1506),tensor(0.0625),tensor(0.1186),tensor(0.0424),tensor(0.1416),tensor(0.2667),tensor(0.0964),tensor(0.1858),tensor(0.3500),tensor(0.1265)
1413,tensor(0.3182),tensor(0.8750),tensor(0.1944),tensor(0.2343),tensor(0.6508),tensor(0.1429),tensor(0.2670),tensor(0.7344),tensor(0.1632),tensor(0.2841),tensor(0.7812),tensor(0.1736)
1414,tensor(0.3333),tensor(0.4941),tensor(0.2515),tensor(0.1680),tensor(0.2500),tensor(0.1265),tensor(0.2381),tensor(0.3529),tensor(0.1796),tensor(0.3175),tensor(0.4706),tensor(0.2395)
1415,tensor(0.3111),tensor(0.6364),tensor(0.2059),tensor(0.2727),tensor(0.5714),tensor(0.1791),tensor(0.3111),tensor(0.6364),tensor(0.2059),tensor(0.3111),tensor(0.6364),tensor(0.2059)
1416,tensor(0.1231),tensor(0.9091),tensor(0.0660),tensor(0.1053),tensor(0.8095),tensor(0.0563),tensor(0.1169),tensor(0.8636),tensor(0.0627),tensor(0.1169),tensor(0.8636),tensor(0.0627)
1417,tensor(0.0554),tensor(1.),tensor(0.0285),tensor(0.0418),tensor(0.8571),tensor(0.0214),tensor(0.0554),tensor(1.),tensor(0.0285),tensor(0.0554),tensor(1.),tensor(0.0285)
1418,tensor(0.1326),tensor(0.8846),tensor(0.0717),tensor(0.0928),tensor(0.6400),tensor(0.0500),tensor(0.1210),tensor(0.8077),tensor(0.0654),tensor(0.1210),tensor(0.8077),tensor(0.0654)
1419,tensor(0.1303),tensor(0.8947),tensor(0.0702),tensor(0.1236),tensor(0.8889),tensor(0.0664),tensor(0.1303),tensor(0.8947),tensor(0.0702),tensor(0.1303),tensor(0.8947),tensor(0.0702)
1420,tensor(0.0241),tensor(0.1667),tensor(0.0130),tensor(0.),tensor(0.),tensor(0.),tensor(0.0161),tensor(0.1111),tensor(0.0087),tensor(0.0241),tensor(0.1667),tensor(0.0130)
1421,tensor(0.2021),tensor(0.5800),tensor(0.1224),tensor(0.1333),tensor(0.3878),tensor(0.0805),tensor(0.1742),tensor(0.5000),tensor(0.1055),tensor(0.1812),tensor(0.5200),tensor(0.1097)
1422,tensor(0.4183),tensor(0.6809),tensor(0.3019),tensor(0.2781),tensor(0.4565),tensor(0.2000),tensor(0.3529),tensor(0.5745),tensor(0.2547),tensor(0.3529),tensor(0.5745),tensor(0.2547)
1423,tensor(0.1423),tensor(0.7500),tensor(0.0786),tensor(0.0876),tensor(0.4783),tensor(0.0482),tensor(0.1107),tensor(0.5833),tensor(0.0611),tensor(0.1107),tensor(0.5833),tensor(0.0611)
1424,tensor(0.0600),tensor(1.),tensor(0.0309),tensor(0.0541),tensor(0.9474),tensor(0.0279),tensor(0.0600),tensor(1.),tensor(0.0309),tensor(0.0600),tensor(1.),tensor(0.0309)
