,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
383,tensor(0.3922),tensor(0.3333),tensor(0.4762),tensor(0.1400),tensor(0.1186),tensor(0.1707),tensor(0.2353),tensor(0.2000),tensor(0.2857),tensor(0.3725),tensor(0.3167),tensor(0.4524)
384,tensor(0.2467),tensor(0.1510),tensor(0.6727),tensor(0.1074),tensor(0.0656),tensor(0.2963),tensor(0.1333),tensor(0.0816),tensor(0.3636),tensor(0.1600),tensor(0.0980),tensor(0.4364)
385,tensor(0.2195),tensor(0.1292),tensor(0.7297),tensor(0.1148),tensor(0.0673),tensor(0.3889),tensor(0.1220),tensor(0.0718),tensor(0.4054),tensor(0.2033),tensor(0.1196),tensor(0.6757)
386,tensor(0.2212),tensor(0.1374),tensor(0.5682),tensor(0.0625),tensor(0.0387),tensor(0.1628),tensor(0.1327),tensor(0.0824),tensor(0.3409),tensor(0.1770),tensor(0.1099),tensor(0.4545)
387,tensor(0.2844),tensor(0.1768),tensor(0.7273),tensor(0.1076),tensor(0.0667),tensor(0.2791),tensor(0.1511),tensor(0.0939),tensor(0.3864),tensor(0.2489),tensor(0.1547),tensor(0.6364)
388,tensor(0.2283),tensor(0.1500),tensor(0.4773),tensor(0.0440),tensor(0.0288),tensor(0.0930),tensor(0.0978),tensor(0.0643),tensor(0.2045),tensor(0.1739),tensor(0.1143),tensor(0.3636)
389,tensor(0.2475),tensor(0.1515),tensor(0.6757),tensor(0.1500),tensor(0.0915),tensor(0.4167),tensor(0.1386),tensor(0.0848),tensor(0.3784),tensor(0.2277),tensor(0.1394),tensor(0.6216)
390,tensor(0.1280),tensor(0.0743),tensor(0.4615),tensor(0.0322),tensor(0.0186),tensor(0.1176),tensor(0.0907),tensor(0.0526),tensor(0.3269),tensor(0.1173),tensor(0.0681),tensor(0.4231)
391,tensor(0.0514),tensor(0.0268),tensor(0.6400),tensor(0.0129),tensor(0.0067),tensor(0.1667),tensor(0.0385),tensor(0.0201),tensor(0.4800),tensor(0.0482),tensor(0.0251),tensor(0.6000)
392,tensor(0.1224),tensor(0.0720),tensor(0.4091),tensor(0.0274),tensor(0.0161),tensor(0.0930),tensor(0.0816),tensor(0.0480),tensor(0.2727),tensor(0.1224),tensor(0.0720),tensor(0.4091)
393,tensor(0.4839),tensor(0.4225),tensor(0.5660),tensor(0.2459),tensor(0.2143),tensor(0.2885),tensor(0.2742),tensor(0.2394),tensor(0.3208),tensor(0.4355),tensor(0.3803),tensor(0.5094)
394,tensor(0.1413),tensor(0.0800),tensor(0.6061),tensor(0.0498),tensor(0.0281),tensor(0.2188),tensor(0.1060),tensor(0.0600),tensor(0.4545),tensor(0.1343),tensor(0.0760),tensor(0.5758)
395,tensor(0.1739),tensor(0.1250),tensor(0.2857),tensor(0.),tensor(0.),tensor(0.),tensor(0.0870),tensor(0.0625),tensor(0.1429),tensor(0.1366),tensor(0.0982),tensor(0.2245)
396,tensor(0.4444),tensor(0.3265),tensor(0.6957),tensor(0.2676),tensor(0.1959),tensor(0.4222),tensor(0.3194),tensor(0.2347),tensor(0.5000),tensor(0.3611),tensor(0.2653),tensor(0.5652)
397,tensor(0.2566),tensor(0.1560),tensor(0.7234),tensor(0.1217),tensor(0.0737),tensor(0.3478),tensor(0.1434),tensor(0.0872),tensor(0.4043),tensor(0.2189),tensor(0.1330),tensor(0.6170)
398,tensor(0.1729),tensor(0.1004),tensor(0.6216),tensor(0.0530),tensor(0.0307),tensor(0.1944),tensor(0.0977),tensor(0.0568),tensor(0.3514),tensor(0.1729),tensor(0.1004),tensor(0.6216)
399,tensor(0.2951),tensor(0.1978),tensor(0.5806),tensor(0.0833),tensor(0.0556),tensor(0.1667),tensor(0.1639),tensor(0.1099),tensor(0.3226),tensor(0.2623),tensor(0.1758),tensor(0.5161)
400,tensor(0.1582),tensor(0.0912),tensor(0.5957),tensor(0.0170),tensor(0.0098),tensor(0.0652),tensor(0.0960),tensor(0.0554),tensor(0.3617),tensor(0.1130),tensor(0.0651),tensor(0.4255)
401,tensor(0.4407),tensor(0.3133),tensor(0.7429),tensor(0.2759),tensor(0.1951),tensor(0.4706),tensor(0.3220),tensor(0.2289),tensor(0.5429),tensor(0.4407),tensor(0.3133),tensor(0.7429)
402,tensor(0.4894),tensor(0.4423),tensor(0.5476),tensor(0.2391),tensor(0.2157),tensor(0.2683),tensor(0.2979),tensor(0.2692),tensor(0.3333),tensor(0.4255),tensor(0.3846),tensor(0.4762)
403,tensor(0.4368),tensor(0.3654),tensor(0.5429),tensor(0.2353),tensor(0.1961),tensor(0.2941),tensor(0.2759),tensor(0.2308),tensor(0.3429),tensor(0.3678),tensor(0.3077),tensor(0.4571)
404,tensor(0.0975),tensor(0.0538),tensor(0.5208),tensor(0.0117),tensor(0.0065),tensor(0.0638),tensor(0.0507),tensor(0.0280),tensor(0.2708),tensor(0.0897),tensor(0.0495),tensor(0.4792)
405,tensor(0.1920),tensor(0.1115),tensor(0.6889),tensor(0.0685),tensor(0.0397),tensor(0.2500),tensor(0.1176),tensor(0.0683),tensor(0.4222),tensor(0.1858),tensor(0.1079),tensor(0.6667)
406,tensor(0.1713),tensor(0.0991),tensor(0.6296),tensor(0.0557),tensor(0.0322),tensor(0.2075),tensor(0.1259),tensor(0.0729),tensor(0.4630),tensor(0.1461),tensor(0.0845),tensor(0.5370)
407,tensor(0.0938),tensor(0.0571),tensor(0.2609),tensor(0.0159),tensor(0.0096),tensor(0.0455),tensor(0.0781),tensor(0.0476),tensor(0.2174),tensor(0.0781),tensor(0.0476),tensor(0.2174)
408,tensor(0.1204),tensor(0.0667),tensor(0.6216),tensor(0.0211),tensor(0.0116),tensor(0.1111),tensor(0.0681),tensor(0.0377),tensor(0.3514),tensor(0.1047),tensor(0.0580),tensor(0.5405)
409,tensor(0.2031),tensor(0.1250),tensor(0.5417),tensor(0.0787),tensor(0.0483),tensor(0.2128),tensor(0.1406),tensor(0.0865),tensor(0.3750),tensor(0.1797),tensor(0.1106),tensor(0.4792)
410,tensor(0.1304),tensor(0.0874),tensor(0.2571),tensor(0.),tensor(0.),tensor(0.),tensor(0.0725),tensor(0.0485),tensor(0.1429),tensor(0.1159),tensor(0.0777),tensor(0.2286)
411,tensor(0.1426),tensor(0.0795),tensor(0.6863),tensor(0.0450),tensor(0.0251),tensor(0.2200),tensor(0.0978),tensor(0.0545),tensor(0.4706),tensor(0.1344),tensor(0.0750),tensor(0.6471)
412,tensor(0.1311),tensor(0.0755),tensor(0.5000),tensor(0.0248),tensor(0.0142),tensor(0.0968),tensor(0.0902),tensor(0.0519),tensor(0.3438),tensor(0.1066),tensor(0.0613),tensor(0.4062)
413,tensor(0.2262),tensor(0.1381),tensor(0.6250),tensor(0.1005),tensor(0.0611),tensor(0.2821),tensor(0.1267),tensor(0.0773),tensor(0.3500),tensor(0.2172),tensor(0.1326),tensor(0.6000)
414,tensor(0.2167),tensor(0.1646),tensor(0.3171),tensor(0.0339),tensor(0.0256),tensor(0.0500),tensor(0.1500),tensor(0.1139),tensor(0.2195),tensor(0.1500),tensor(0.1139),tensor(0.2195)
415,tensor(0.2778),tensor(0.1938),tensor(0.4902),tensor(0.1236),tensor(0.0859),tensor(0.2200),tensor(0.2000),tensor(0.1395),tensor(0.3529),tensor(0.2556),tensor(0.1783),tensor(0.4510)
416,tensor(0.3717),tensor(0.2727),tensor(0.5833),tensor(0.1441),tensor(0.1053),tensor(0.2286),tensor(0.2301),tensor(0.1688),tensor(0.3611),tensor(0.3540),tensor(0.2597),tensor(0.5556)
417,tensor(0.1301),tensor(0.1013),tensor(0.1818),tensor(0.),tensor(0.),tensor(0.),tensor(0.0976),tensor(0.0759),tensor(0.1364),tensor(0.1301),tensor(0.1013),tensor(0.1818)
418,tensor(0.2198),tensor(0.1515),tensor(0.4000),tensor(0.1348),tensor(0.0923),tensor(0.2500),tensor(0.1758),tensor(0.1212),tensor(0.3200),tensor(0.2198),tensor(0.1515),tensor(0.4000)
419,tensor(0.1988),tensor(0.1164),tensor(0.6800),tensor(0.0588),tensor(0.0344),tensor(0.2041),tensor(0.1228),tensor(0.0719),tensor(0.4200),tensor(0.1579),tensor(0.0925),tensor(0.5400)
420,tensor(0.2745),tensor(0.2000),tensor(0.4375),tensor(0.1200),tensor(0.0870),tensor(0.1935),tensor(0.1765),tensor(0.1286),tensor(0.2812),tensor(0.1961),tensor(0.1429),tensor(0.3125)
421,tensor(0.1519),tensor(0.0848),tensor(0.7273),tensor(0.0573),tensor(0.0319),tensor(0.2812),tensor(0.0886),tensor(0.0495),tensor(0.4242),tensor(0.1266),tensor(0.0707),tensor(0.6061)
422,tensor(0.2165),tensor(0.1304),tensor(0.6364),tensor(0.1146),tensor(0.0688),tensor(0.3438),tensor(0.1237),tensor(0.0745),tensor(0.3636),tensor(0.1856),tensor(0.1118),tensor(0.5455)
423,tensor(0.2113),tensor(0.1685),tensor(0.2830),tensor(0.0429),tensor(0.0341),tensor(0.0577),tensor(0.1127),tensor(0.0899),tensor(0.1509),tensor(0.1549),tensor(0.1236),tensor(0.2075)
424,tensor(0.3061),tensor(0.3125),tensor(0.3000),tensor(0.1042),tensor(0.1064),tensor(0.1020),tensor(0.1633),tensor(0.1667),tensor(0.1600),tensor(0.2857),tensor(0.2917),tensor(0.2800)
425,tensor(0.2925),tensor(0.1814),tensor(0.7551),tensor(0.1594),tensor(0.0985),tensor(0.4167),tensor(0.1897),tensor(0.1176),tensor(0.4898),tensor(0.2609),tensor(0.1618),tensor(0.6735)
426,tensor(0.2821),tensor(0.2245),tensor(0.3793),tensor(0.1579),tensor(0.1250),tensor(0.2143),tensor(0.2564),tensor(0.2041),tensor(0.3448),tensor(0.2821),tensor(0.2245),tensor(0.3793)
427,tensor(0.1743),tensor(0.1061),tensor(0.4872),tensor(0.0556),tensor(0.0337),tensor(0.1579),tensor(0.1009),tensor(0.0615),tensor(0.2821),tensor(0.1743),tensor(0.1061),tensor(0.4872)
428,tensor(0.1502),tensor(0.0873),tensor(0.5366),tensor(0.0275),tensor(0.0159),tensor(0.1000),tensor(0.0819),tensor(0.0476),tensor(0.2927),tensor(0.1297),tensor(0.0754),tensor(0.4634)
429,tensor(0.1782),tensor(0.1040),tensor(0.6200),tensor(0.0694),tensor(0.0404),tensor(0.2449),tensor(0.1092),tensor(0.0638),tensor(0.3800),tensor(0.1494),tensor(0.0872),tensor(0.5200)
430,tensor(0.2308),tensor(0.1485),tensor(0.5172),tensor(0.0938),tensor(0.0600),tensor(0.2143),tensor(0.1538),tensor(0.0990),tensor(0.3448),tensor(0.1846),tensor(0.1188),tensor(0.4138)
431,tensor(0.2038),tensor(0.1191),tensor(0.7037),tensor(0.0593),tensor(0.0346),tensor(0.2075),tensor(0.1287),tensor(0.0752),tensor(0.4444),tensor(0.1769),tensor(0.1034),tensor(0.6111)
432,tensor(0.3492),tensor(0.2260),tensor(0.7674),tensor(0.0963),tensor(0.0621),tensor(0.2143),tensor(0.2116),tensor(0.1370),tensor(0.4651),tensor(0.2751),tensor(0.1781),tensor(0.6047)
433,tensor(0.0721),tensor(0.0388),tensor(0.5000),tensor(0.0045),tensor(0.0024),tensor(0.0323),tensor(0.0405),tensor(0.0218),tensor(0.2812),tensor(0.0450),tensor(0.0243),tensor(0.3125)
434,tensor(0.1200),tensor(0.1250),tensor(0.1154),tensor(0.),tensor(0.),tensor(0.),tensor(0.0800),tensor(0.0833),tensor(0.0769),tensor(0.1200),tensor(0.1250),tensor(0.1154)
435,tensor(0.1514),tensor(0.0841),tensor(0.7600),tensor(0.0560),tensor(0.0310),tensor(0.2857),tensor(0.0837),tensor(0.0465),tensor(0.4200),tensor(0.1355),tensor(0.0752),tensor(0.6800)
436,tensor(0.1924),tensor(0.1143),tensor(0.6087),tensor(0.0623),tensor(0.0369),tensor(0.2000),tensor(0.1100),tensor(0.0653),tensor(0.3478),tensor(0.1581),tensor(0.0939),tensor(0.5000)
437,tensor(0.2155),tensor(0.1366),tensor(0.5102),tensor(0.0609),tensor(0.0385),tensor(0.1458),tensor(0.1207),tensor(0.0765),tensor(0.2857),tensor(0.1897),tensor(0.1202),tensor(0.4490)
438,tensor(0.2800),tensor(0.1759),tensor(0.6863),tensor(0.1048),tensor(0.0657),tensor(0.2600),tensor(0.1360),tensor(0.0854),tensor(0.3333),tensor(0.2160),tensor(0.1357),tensor(0.5294)
439,tensor(0.1543),tensor(0.0857),tensor(0.7742),tensor(0.0712),tensor(0.0394),tensor(0.3667),tensor(0.1158),tensor(0.0643),tensor(0.5806),tensor(0.1479),tensor(0.0821),tensor(0.7419)
440,tensor(0.2892),tensor(0.2182),tensor(0.4286),tensor(0.0488),tensor(0.0367),tensor(0.0727),tensor(0.1446),tensor(0.1091),tensor(0.2143),tensor(0.2048),tensor(0.1545),tensor(0.3036)
441,tensor(0.1875),tensor(0.1184),tensor(0.4500),tensor(0.0842),tensor(0.0530),tensor(0.2051),tensor(0.1146),tensor(0.0724),tensor(0.2750),tensor(0.1771),tensor(0.1118),tensor(0.4250)
442,tensor(0.0721),tensor(0.0388),tensor(0.5000),tensor(0.0045),tensor(0.0024),tensor(0.0323),tensor(0.0405),tensor(0.0218),tensor(0.2812),tensor(0.0450),tensor(0.0243),tensor(0.3125)
443,tensor(0.1402),tensor(0.0824),tensor(0.4688),tensor(0.0094),tensor(0.0055),tensor(0.0323),tensor(0.0935),tensor(0.0549),tensor(0.3125),tensor(0.1215),tensor(0.0714),tensor(0.4062)
444,tensor(0.1549),tensor(0.0863),tensor(0.7586),tensor(0.0636),tensor(0.0354),tensor(0.3158),tensor(0.0775),tensor(0.0431),tensor(0.3793),tensor(0.1268),tensor(0.0706),tensor(0.6207)
445,tensor(0.3687),tensor(0.2598),tensor(0.6346),tensor(0.0904),tensor(0.0635),tensor(0.1569),tensor(0.1341),tensor(0.0945),tensor(0.2308),tensor(0.2682),tensor(0.1890),tensor(0.4615)
446,tensor(0.1768),tensor(0.1032),tensor(0.6140),tensor(0.0457),tensor(0.0266),tensor(0.1607),tensor(0.0859),tensor(0.0501),tensor(0.2982),tensor(0.1616),tensor(0.0944),tensor(0.5614)
447,tensor(0.2667),tensor(0.1849),tensor(0.4783),tensor(0.0859),tensor(0.0593),tensor(0.1556),tensor(0.2061),tensor(0.1429),tensor(0.3696),tensor(0.2424),tensor(0.1681),tensor(0.4348)
448,tensor(0.3962),tensor(0.3231),tensor(0.5122),tensor(0.1923),tensor(0.1562),tensor(0.2500),tensor(0.2075),tensor(0.1692),tensor(0.2683),tensor(0.3396),tensor(0.2769),tensor(0.4390)
449,tensor(0.1739),tensor(0.1031),tensor(0.5556),tensor(0.0466),tensor(0.0276),tensor(0.1509),tensor(0.0928),tensor(0.0550),tensor(0.2963),tensor(0.1275),tensor(0.0756),tensor(0.4074)
450,tensor(0.1780),tensor(0.1141),tensor(0.4038),tensor(0.0684),tensor(0.0437),tensor(0.1569),tensor(0.1271),tensor(0.0815),tensor(0.2885),tensor(0.1356),tensor(0.0870),tensor(0.3077)
451,tensor(0.1403),tensor(0.0792),tensor(0.6136),tensor(0.0313),tensor(0.0176),tensor(0.1395),tensor(0.0675),tensor(0.0381),tensor(0.2955),tensor(0.1247),tensor(0.0704),tensor(0.5455)
452,tensor(0.1994),tensor(0.1176),tensor(0.6545),tensor(0.0724),tensor(0.0426),tensor(0.2407),tensor(0.0997),tensor(0.0588),tensor(0.3273),tensor(0.1717),tensor(0.1013),tensor(0.5636)
453,tensor(0.1965),tensor(0.1148),tensor(0.6829),tensor(0.0565),tensor(0.0329),tensor(0.2000),tensor(0.1053),tensor(0.0615),tensor(0.3659),tensor(0.1895),tensor(0.1107),tensor(0.6585)
454,tensor(0.1881),tensor(0.1091),tensor(0.6818),tensor(0.0694),tensor(0.0401),tensor(0.2558),tensor(0.1129),tensor(0.0655),tensor(0.4091),tensor(0.1693),tensor(0.0982),tensor(0.6136)
455,tensor(0.2927),tensor(0.2553),tensor(0.3429),tensor(0.0750),tensor(0.0652),tensor(0.0882),tensor(0.1463),tensor(0.1277),tensor(0.1714),tensor(0.1951),tensor(0.1702),tensor(0.2286)
456,tensor(0.4874),tensor(0.4394),tensor(0.5472),tensor(0.2222),tensor(0.2000),tensor(0.2500),tensor(0.2857),tensor(0.2576),tensor(0.3208),tensor(0.4202),tensor(0.3788),tensor(0.4717)
457,tensor(0.3097),tensor(0.1934),tensor(0.7778),tensor(0.1607),tensor(0.1000),tensor(0.4091),tensor(0.1770),tensor(0.1105),tensor(0.4444),tensor(0.2743),tensor(0.1713),tensor(0.6889)
458,tensor(0.1084),tensor(0.0614),tensor(0.4615),tensor(0.0242),tensor(0.0137),tensor(0.1053),tensor(0.0723),tensor(0.0410),tensor(0.3077),tensor(0.1024),tensor(0.0580),tensor(0.4359)
459,tensor(0.1652),tensor(0.0960),tensor(0.5938),tensor(0.0614),tensor(0.0355),tensor(0.2258),tensor(0.1304),tensor(0.0758),tensor(0.4688),tensor(0.1304),tensor(0.0758),tensor(0.4688)
460,tensor(0.1311),tensor(0.0762),tensor(0.4694),tensor(0.0344),tensor(0.0199),tensor(0.1250),tensor(0.0855),tensor(0.0497),tensor(0.3061),tensor(0.1083),tensor(0.0629),tensor(0.3878)
461,tensor(0.1411),tensor(0.0801),tensor(0.5897),tensor(0.0494),tensor(0.0280),tensor(0.2105),tensor(0.1043),tensor(0.0592),tensor(0.4359),tensor(0.1288),tensor(0.0732),tensor(0.5385)
462,tensor(0.2371),tensor(0.1447),tensor(0.6571),tensor(0.0938),tensor(0.0570),tensor(0.2647),tensor(0.1546),tensor(0.0943),tensor(0.4286),tensor(0.2062),tensor(0.1258),tensor(0.5714)
463,tensor(0.2012),tensor(0.1250),tensor(0.5152),tensor(0.1078),tensor(0.0667),tensor(0.2812),tensor(0.1420),tensor(0.0882),tensor(0.3636),tensor(0.1893),tensor(0.1176),tensor(0.4848)
464,tensor(0.1591),tensor(0.0913),tensor(0.6176),tensor(0.0840),tensor(0.0480),tensor(0.3333),tensor(0.1136),tensor(0.0652),tensor(0.4412),tensor(0.1591),tensor(0.0913),tensor(0.6176)
465,tensor(0.1289),tensor(0.0717),tensor(0.6389),tensor(0.0113),tensor(0.0063),tensor(0.0571),tensor(0.0560),tensor(0.0312),tensor(0.2778),tensor(0.1176),tensor(0.0654),tensor(0.5833)
466,tensor(0.3046),tensor(0.2018),tensor(0.6216),tensor(0.1477),tensor(0.0973),tensor(0.3056),tensor(0.1722),tensor(0.1140),tensor(0.3514),tensor(0.2781),tensor(0.1842),tensor(0.5676)
467,tensor(0.3049),tensor(0.2101),tensor(0.5556),tensor(0.0988),tensor(0.0678),tensor(0.1818),tensor(0.1707),tensor(0.1176),tensor(0.3111),tensor(0.2317),tensor(0.1597),tensor(0.4222)
468,tensor(0.2043),tensor(0.1195),tensor(0.7037),tensor(0.0870),tensor(0.0506),tensor(0.3077),tensor(0.1505),tensor(0.0881),tensor(0.5185),tensor(0.1828),tensor(0.1069),tensor(0.6296)
469,tensor(0.1579),tensor(0.0923),tensor(0.5455),tensor(0.0397),tensor(0.0232),tensor(0.1395),tensor(0.0855),tensor(0.0500),tensor(0.2955),tensor(0.1447),tensor(0.0846),tensor(0.5000)
470,tensor(0.2909),tensor(0.2025),tensor(0.5161),tensor(0.1296),tensor(0.0897),tensor(0.2333),tensor(0.1636),tensor(0.1139),tensor(0.2903),tensor(0.1818),tensor(0.1266),tensor(0.3226)
471,tensor(0.2519),tensor(0.1868),tensor(0.3864),tensor(0.0602),tensor(0.0444),tensor(0.0930),tensor(0.0741),tensor(0.0549),tensor(0.1136),tensor(0.1778),tensor(0.1319),tensor(0.2727)
472,tensor(0.2841),tensor(0.1880),tensor(0.5814),tensor(0.0575),tensor(0.0379),tensor(0.1190),tensor(0.1477),tensor(0.0977),tensor(0.3023),tensor(0.2045),tensor(0.1353),tensor(0.4186)
473,tensor(0.1714),tensor(0.1042),tensor(0.4839),tensor(0.0578),tensor(0.0350),tensor(0.1667),tensor(0.1257),tensor(0.0764),tensor(0.3548),tensor(0.1486),tensor(0.0903),tensor(0.4194)
474,tensor(0.3765),tensor(0.2783),tensor(0.5818),tensor(0.1429),tensor(0.1053),tensor(0.2222),tensor(0.2000),tensor(0.1478),tensor(0.3091),tensor(0.3412),tensor(0.2522),tensor(0.5273)
475,tensor(0.1591),tensor(0.0915),tensor(0.6087),tensor(0.0514),tensor(0.0295),tensor(0.2000),tensor(0.0966),tensor(0.0556),tensor(0.3696),tensor(0.1364),tensor(0.0784),tensor(0.5217)
476,tensor(0.4348),tensor(0.3788),tensor(0.5102),tensor(0.2832),tensor(0.2462),tensor(0.3333),tensor(0.3826),tensor(0.3333),tensor(0.4490),tensor(0.4174),tensor(0.3636),tensor(0.4898)
477,tensor(0.0964),tensor(0.0537),tensor(0.4706),tensor(0.0182),tensor(0.0101),tensor(0.0909),tensor(0.0602),tensor(0.0336),tensor(0.2941),tensor(0.0904),tensor(0.0503),tensor(0.4412)
478,tensor(0.2317),tensor(0.1442),tensor(0.5882),tensor(0.1167),tensor(0.0725),tensor(0.3000),tensor(0.1853),tensor(0.1154),tensor(0.4706),tensor(0.2239),tensor(0.1394),tensor(0.5686)
479,tensor(0.1543),tensor(0.0857),tensor(0.7742),tensor(0.0712),tensor(0.0394),tensor(0.3667),tensor(0.1158),tensor(0.0643),tensor(0.5806),tensor(0.1479),tensor(0.0821),tensor(0.7419)
480,tensor(0.4032),tensor(0.3125),tensor(0.5682),tensor(0.1967),tensor(0.1519),tensor(0.2791),tensor(0.3548),tensor(0.2750),tensor(0.5000),tensor(0.3548),tensor(0.2750),tensor(0.5000)
481,tensor(0.1419),tensor(0.0827),tensor(0.5000),tensor(0.0130),tensor(0.0075),tensor(0.0465),tensor(0.0710),tensor(0.0414),tensor(0.2500),tensor(0.1290),tensor(0.0752),tensor(0.4545)
482,tensor(0.2151),tensor(0.1317),tensor(0.5870),tensor(0.0562),tensor(0.0343),tensor(0.1556),tensor(0.1275),tensor(0.0780),tensor(0.3478),tensor(0.1434),tensor(0.0878),tensor(0.3913)
483,tensor(0.1311),tensor(0.0779),tensor(0.4138),tensor(0.0331),tensor(0.0196),tensor(0.1071),tensor(0.0765),tensor(0.0455),tensor(0.2414),tensor(0.1202),tensor(0.0714),tensor(0.3793)
484,tensor(0.0851),tensor(0.0462),tensor(0.5333),tensor(0.0053),tensor(0.0029),tensor(0.0345),tensor(0.0638),tensor(0.0347),tensor(0.4000),tensor(0.0798),tensor(0.0434),tensor(0.5000)
485,tensor(0.2667),tensor(0.2192),tensor(0.3404),tensor(0.0847),tensor(0.0694),tensor(0.1087),tensor(0.2000),tensor(0.1644),tensor(0.2553),tensor(0.2667),tensor(0.2192),tensor(0.3404)
486,tensor(0.1039),tensor(0.0578),tensor(0.5128),tensor(0.0104),tensor(0.0058),tensor(0.0526),tensor(0.0623),tensor(0.0347),tensor(0.3077),tensor(0.0935),tensor(0.0520),tensor(0.4615)
487,tensor(0.1529),tensor(0.0855),tensor(0.7255),tensor(0.0290),tensor(0.0162),tensor(0.1400),tensor(0.0785),tensor(0.0439),tensor(0.3725),tensor(0.1240),tensor(0.0693),tensor(0.5882)
488,tensor(0.1826),tensor(0.1106),tensor(0.5238),tensor(0.0753),tensor(0.0455),tensor(0.2195),tensor(0.1162),tensor(0.0704),tensor(0.3333),tensor(0.1411),tensor(0.0854),tensor(0.4048)
489,tensor(0.1311),tensor(0.0779),tensor(0.4138),tensor(0.0331),tensor(0.0196),tensor(0.1071),tensor(0.0765),tensor(0.0455),tensor(0.2414),tensor(0.1202),tensor(0.0714),tensor(0.3793)
490,tensor(0.3235),tensor(0.2075),tensor(0.7333),tensor(0.1980),tensor(0.1266),tensor(0.4545),tensor(0.1765),tensor(0.1132),tensor(0.4000),tensor(0.2941),tensor(0.1887),tensor(0.6667)
491,tensor(0.4219),tensor(0.3418),tensor(0.5510),tensor(0.1905),tensor(0.1538),tensor(0.2500),tensor(0.2344),tensor(0.1899),tensor(0.3061),tensor(0.3438),tensor(0.2785),tensor(0.4490)
492,tensor(0.4348),tensor(0.3788),tensor(0.5102),tensor(0.2832),tensor(0.2462),tensor(0.3333),tensor(0.3826),tensor(0.3333),tensor(0.4490),tensor(0.4174),tensor(0.3636),tensor(0.4898)
493,tensor(0.1852),tensor(0.1145),tensor(0.4839),tensor(0.0125),tensor(0.0077),tensor(0.0333),tensor(0.1235),tensor(0.0763),tensor(0.3226),tensor(0.1481),tensor(0.0916),tensor(0.3871)
494,tensor(0.1989),tensor(0.1173),tensor(0.6545),tensor(0.0944),tensor(0.0556),tensor(0.3148),tensor(0.1160),tensor(0.0684),tensor(0.3818),tensor(0.1823),tensor(0.1075),tensor(0.6000)
495,tensor(0.1311),tensor(0.0728),tensor(0.6571),tensor(0.0458),tensor(0.0254),tensor(0.2353),tensor(0.0513),tensor(0.0285),tensor(0.2571),tensor(0.1197),tensor(0.0665),tensor(0.6000)
496,tensor(0.2581),tensor(0.1839),tensor(0.4324),tensor(0.0492),tensor(0.0349),tensor(0.0833),tensor(0.1290),tensor(0.0920),tensor(0.2162),tensor(0.2258),tensor(0.1609),tensor(0.3784)
497,tensor(0.0719),tensor(0.0379),tensor(0.7105),tensor(0.0294),tensor(0.0154),tensor(0.2973),tensor(0.0533),tensor(0.0281),tensor(0.5263),tensor(0.0639),tensor(0.0337),tensor(0.6316)
498,tensor(0.1628),tensor(0.0938),tensor(0.6154),tensor(0.0767),tensor(0.0441),tensor(0.2941),tensor(0.1425),tensor(0.0821),tensor(0.5385),tensor(0.1527),tensor(0.0880),tensor(0.5769)
499,tensor(0.1935),tensor(0.1216),tensor(0.4737),tensor(0.0435),tensor(0.0272),tensor(0.1081),tensor(0.1398),tensor(0.0878),tensor(0.3421),tensor(0.1828),tensor(0.1149),tensor(0.4474)
500,tensor(0.1802),tensor(0.1003),tensor(0.8824),tensor(0.1148),tensor(0.0638),tensor(0.5758),tensor(0.1261),tensor(0.0702),tensor(0.6176),tensor(0.1742),tensor(0.0970),tensor(0.8529)
501,tensor(0.3158),tensor(0.2113),tensor(0.6250),tensor(0.1702),tensor(0.1135),tensor(0.3404),tensor(0.1789),tensor(0.1197),tensor(0.3542),tensor(0.2737),tensor(0.1831),tensor(0.5417)
502,tensor(0.3385),tensor(0.2366),tensor(0.5946),tensor(0.2031),tensor(0.1413),tensor(0.3611),tensor(0.2923),tensor(0.2043),tensor(0.5135),tensor(0.2923),tensor(0.2043),tensor(0.5135)
503,tensor(0.2636),tensor(0.1706),tensor(0.5800),tensor(0.1193),tensor(0.0769),tensor(0.2653),tensor(0.1909),tensor(0.1235),tensor(0.4200),tensor(0.2364),tensor(0.1529),tensor(0.5200)
